#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate.Subsampled_Continents_aligned_N5000_subsampled	gammaShape.Subsampled_Continents_aligned_N5000_subsampled	rateAC.Subsampled_Continents_aligned_N5000_subsampled	rateAG.Subsampled_Continents_aligned_N5000_subsampled	rateAT.Subsampled_Continents_aligned_N5000_subsampled	rateCG.Subsampled_Continents_aligned_N5000_subsampled	rateGT.Subsampled_Continents_aligned_N5000_subsampled	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.1	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.2	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.3	freqParameter.Subsampled_Continents_aligned_N5000_subsampled.4	popSize	CoalescentConstant	rateIndicator.Continent.1	rateIndicator.Continent.2	rateIndicator.Continent.3	rateIndicator.Continent.4	rateIndicator.Continent.5	rateIndicator.Continent.6	rateIndicator.Continent.7	rateIndicator.Continent.8	rateIndicator.Continent.9	rateIndicator.Continent.10	rateIndicator.Continent.11	rateIndicator.Continent.12	rateIndicator.Continent.13	rateIndicator.Continent.14	rateIndicator.Continent.15	relativeGeoRates.Continent.1	relativeGeoRates.Continent.2	relativeGeoRates.Continent.3	relativeGeoRates.Continent.4	relativeGeoRates.Continent.5	relativeGeoRates.Continent.6	relativeGeoRates.Continent.7	relativeGeoRates.Continent.8	relativeGeoRates.Continent.9	relativeGeoRates.Continent.10	relativeGeoRates.Continent.11	relativeGeoRates.Continent.12	relativeGeoRates.Continent.13	relativeGeoRates.Continent.14	relativeGeoRates.Continent.15	traitClockRate.Continent	geoSubstModelLogger.Continent.relGeoRate_Africa_Asia	geoSubstModelLogger.Continent.relGeoRate_Africa_Europe	geoSubstModelLogger.Continent.relGeoRate_Africa_North_America	geoSubstModelLogger.Continent.relGeoRate_Africa_Oceania	geoSubstModelLogger.Continent.relGeoRate_Africa_South_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Europe	geoSubstModelLogger.Continent.relGeoRate_Asia_North_America	geoSubstModelLogger.Continent.relGeoRate_Asia_Oceania	geoSubstModelLogger.Continent.relGeoRate_Asia_South_America	geoSubstModelLogger.Continent.relGeoRate_Europe_North_America	geoSubstModelLogger.Continent.relGeoRate_Europe_Oceania	geoSubstModelLogger.Continent.relGeoRate_Europe_South_America	geoSubstModelLogger.Continent.relGeoRate_North_America_Oceania	geoSubstModelLogger.Continent.relGeoRate_North_America_South_America	geoSubstModelLogger.Continent.relGeoRate_Oceania_South_America	YuleModel	birthRate
11000	-313881.77869005303	-278837.5766185031	-35044.20207154997	-271121.51159120066	108.91396885122086	1394.6718102361663	0.32432107388523446	0.2224505554031327	0.5414920555449485	3.1653599343089205	0.12136092513543353	0.43372418936470414	0.2794077420740486	0.15838875142607017	0.30409307801621144	0.21766429473326795	0.3198538758244505	18.617076259004122	-18301.634431446233	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0.971709976867068	0.8570745199008961	0.7435011444476017	0.761682322106084	0.9977571850667307	1.6067484329814137	1.099541724346895	2.013445119954918	0.8139249978311033	1.429685215261635	1.220057254165517	0.9401306075479026	0.8414004893052631	1.0565377818841961	0.6013665039904547	2.9365223097460476	0.971709976867068	0.8570745199008961	0.7435011444476017	0.0	0.0	1.6067484329814137	1.099541724346895	2.013445119954918	0.8139249978311033	1.429685215261635	1.220057254165517	0.0	0.8414004893052631	0.0	0.6013665039904547	-16697.385536934064	0.09721461879411004
12000	-313063.0391184811	-278570.83228188567	-34492.206836595455	-270856.22552305413	108.90357801682669	1358.954539467733	0.32432107388523446	0.2224505554031327	0.5414920555449485	3.1653599343089205	0.12136092513543353	0.43372418936470414	0.2794077420740486	0.15838875142607017	0.30409307801621144	0.21766429473326795	0.3198538758244505	12.891659665158976	-17753.24330368218	1	1	1	0	0	1	1	1	1	1	1	0	1	0	1	0.9125713194463096	0.8503049058266304	0.7339064779305502	0.7585716956254931	1.0676360285405995	1.662791227476332	1.0733684629957667	2.1940933100700963	0.7403990355057772	1.448169270581642	1.1944798939556824	0.9824434408851864	0.7849391574334051	1.0561431924491578	0.5756686498197092	3.426706975235666	0.9125713194463096	0.8503049058266304	0.7339064779305502	0.0	0.0	1.662791227476332	1.0733684629957667	2.1940933100700963	0.7403990355057772	1.448169270581642	1.1944798939556824	0.0	0.7849391574334051	0.0	0.5756686498197092	-16693.913296071947	0.09721461879411004
13000	-312366.59711045556	-277765.09900142654	-34601.49810902901	-270057.022492936	108.91477713767287	1376.746935430823	0.32432107388523446	0.2224505554031327	0.5414920555449485	3.1653599343089205	0.12136092513543353	0.43372418936470414	0.2794077420740486	0.15838875142607017	0.30409307801621144	0.21766429473326795	0.3198538758244505	12.891659665158976	-17860.215690467845	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.0237479493928028	0.8178100814377024	0.787676370679605	0.7517291107766261	1.0638481250706235	1.8021905191922603	1.169107157227258	2.2563916253864074	0.7095299293987102	1.5138909360963926	1.3636457482691882	0.96423336824253	0.785441272530328	0.9930248497117976	0.6576128181792619	3.308495992934549	1.0237479493928028	0.8178100814377024	0.787676370679605	0.0	0.0	1.8021905191922603	1.169107157227258	2.2563916253864074	0.0	1.5138909360963926	1.3636457482691882	0.0	0.785441272530328	0.9930248497117976	0.6576128181792619	-16695.6429770629	0.09721461879411004
14000	-306780.01210957393	-271772.56180951535	-35007.45030005858	-264070.45983586495	108.94881953040745	1406.9319599974824	0.33210108921115833	0.3665309663262571	0.29079043259964277	4.118781544324771	0.19201784983611167	0.3833851153603009	0.15299888375481038	0.12863063176439973	0.3811473098177549	0.1620105427974102	0.3282115156204351	10.508718128713836	-18263.068026330522	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	1.003816912182459	0.902358055447298	0.749226749067513	0.7140637587029619	1.0996295775358784	1.900796322858004	1.1259538242649547	2.2892029428570235	0.7072772417212059	1.6475249512634618	1.3007611896637483	0.9058185471540148	0.7635966903093309	0.9880946013953531	0.6644095823071748	3.1468116390427507	1.003816912182459	0.902358055447298	0.749226749067513	0.0	0.0	1.900796322858004	1.1259538242649547	2.2892029428570235	0.0	1.6475249512634618	1.3007611896637483	0.0	0.7635966903093309	0.9880946013953531	0.6644095823071748	-16698.577402719467	0.09721461879411004
15000	-306202.4253737943	-271252.92665443645	-34949.49871935783	-263560.07897455746	108.94881953040745	1412.237294018425	0.33210108921115833	0.3665309663262571	0.29079043259964277	4.118781544324771	0.19201784983611167	0.3833851153603009	0.15299888375481038	0.12863063176439973	0.3811473098177549	0.1620105427974102	0.3282115156204351	16.949748177361634	-18204.35134291817	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9360004436432834	0.8976266810317193	0.7529607966770193	0.7428829641802679	1.0991282930883415	1.744957008693067	1.174596388825973	2.403210311978437	0.7559682466458258	1.670200323308403	1.2042599127575193	0.8008827745352335	0.6731831486631059	0.9709958128429194	0.6398971503374142	3.3646316138481973	0.9360004436432834	0.8976266810317193	0.7529607966770193	0.0	0.0	1.744957008693067	1.174596388825973	2.403210311978437	0.0	1.670200323308403	1.2042599127575193	0.0	0.6731831486631059	0.9709958128429194	0.6398971503374142	-16699.093158743923	0.09721461879411004
16000	-305540.4544682928	-270519.0544435506	-35021.40002474224	-262830.25625923637	108.94881953040745	1424.4247962759277	0.33210108921115833	0.3665309663262571	0.29079043259964277	4.118781544324771	0.19201784983611167	0.3833851153603009	0.15299888375481038	0.12863063176439973	0.3811473098177549	0.1620105427974102	0.3282115156204351	16.949748177361634	-18274.86721661477	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.9137830319591402	0.8473575762821469	0.6901789327144913	0.7336935354864567	1.1657233862684453	1.7107005870359533	1.2182566236182661	2.506145143972409	0.714995856570019	1.7299946400295516	1.3138312073643321	0.8122462907838911	0.7059690369472177	1.0174404729542428	0.6482010736337458	3.1655213140993377	0.9137830319591402	0.8473575762821469	0.6901789327144913	0.0	0.0	1.7107005870359533	1.2182566236182661	2.506145143972409	0.0	1.7299946400295516	1.3138312073643321	0.0	0.7059690369472177	1.0174404729542428	0.6482010736337458	-16700.277962129938	0.09721461879411004
17000	-304644.4586841046	-269220.59156531503	-35423.86711878955	-261538.24294469936	109.06306330977628	1485.4194845616926	0.5302448941662471	0.31044746491300934	0.22037688218672224	6.436166681826427	0.2610263787475904	0.29860051597819937	0.22165349733440318	0.1674556388133542	0.46209777854531175	0.139190823332757	0.23125575930857714	16.949748177361634	-18670.415042627996	1	1	1	0	0	1	1	1	0	1	1	0	1	1	1	0.894701613441129	0.9031278577903101	0.7088725224518954	0.7727561903553138	1.2399424198822102	1.8453025497801983	1.1111216036903913	2.3827150631399667	0.6718305909541599	1.8331098639631827	1.3014910227174108	0.7738573422340219	0.7371492477705202	1.1358468797483516	0.656950093711587	3.1265777081164767	0.894701613441129	0.9031278577903101	0.7088725224518954	0.0	0.0	1.8453025497801983	1.1111216036903913	2.3827150631399667	0.0	1.8331098639631827	1.3014910227174108	0.0	0.7371492477705202	1.1358468797483516	0.656950093711587	-16706.20753750004	0.09721461879411004
18000	-303472.602638299	-267961.60381573107	-35510.99882256795	-260292.61307875963	109.06306330977628	1503.709785012029	0.5302448941662471	0.31044746491300934	0.22037688218672224	10.637998704182289	0.2610263787475904	0.29860051597819937	0.22165349733440318	0.1674556388133542	0.46209777854531175	0.139190823332757	0.23125575930857714	16.949748177361634	-18752.030704674988	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0.9157527234133025	0.6684154002522447	0.8106008080432453	0.7515966455506753	1.0729612909382404	2.14076970002438	1.4955590621913237	3.1138740967739125	0.6778651454524578	1.8284150945231337	1.2885714622602835	1.168930937639772	0.5121572371442601	0.7258407619940027	0.535320325948753	3.1265777081164767	0.9157527234133025	0.6684154002522447	0.8106008080432453	0.0	0.0	2.14076970002438	1.4955590621913237	3.1138740967739125	0.6778651454524578	1.8284150945231337	1.2885714622602835	0.0	0.5121572371442601	0.7258407619940027	0.535320325948753	-16707.985622085962	0.09721461879411004
19000	-301613.1451936513	-266055.5017781983	-35557.64341545304	-258394.26381003603	109.05938266803703	1513.018651838518	1.0103417203458571	0.29817573038257944	0.1688987307894808	16.162469035196217	0.1746054331982304	0.3128080420589353	0.2053701453521084	0.1537011675374136	0.3732337419609862	0.11881576755350735	0.35424932294809286	16.949748177361634	-18796.30294877537	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1.1805477575338907	0.773012550836674	0.6994974483670413	0.5060868277256932	1.3597807747840172	1.9261391978309281	1.7301239117491527	3.0195148985944584	0.4419051898294664	2.3983501432454286	1.4578726126242514	1.4631855907540288	0.6531270301608196	0.9307988317482061	0.5357847973032102	3.1922183291577175	1.1805477575338907	0.773012550836674	0.6994974483670413	0.0	0.0	1.9261391978309281	1.7301239117491527	3.0195148985944584	0.4419051898294664	2.3983501432454286	1.4578726126242514	0.0	0.6531270301608196	0.9307988317482061	0.5357847973032102	-16708.890580025894	0.09721461879411004
20000	-300650.43861346715	-265217.4293504077	-35433.00926305947	-257562.30694205666	109.04730221609505	1497.579003188245	1.0103417203458571	0.29817573038257944	0.1688987307894808	16.162469035196217	0.1746054331982304	0.3128080420589353	0.2053701453521084	0.16348165299321143	0.3732337419609862	0.11881576755350735	0.344468837492295	16.387014661577034	-18674.94777409958	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1.0876087843917	0.5628516936856731	0.6856419155341738	0.4469683272677045	1.5252601216915673	2.2458176528920473	1.3202499305407804	3.4000071974841326	0.607489430810561	2.1323496292100277	0.7845536465117409	0.9856194217659014	0.41288271473150845	0.7070031741484379	0.45528081346720967	3.4332799680578194	1.0876087843917	0.5628516936856731	0.6856419155341738	0.0	0.0	2.2458176528920473	1.3202499305407804	3.4000071974841326	0.607489430810561	2.1323496292100277	0.7845536465117409	0.0	0.41288271473150845	0.7070031741484379	0.45528081346720967	-16707.389620468075	0.09721461879411004
21000	-299781.77691764163	-263549.17426228407	-36232.60265535756	-255899.82517878525	109.2380031112104	1597.0157995962131	0.8146928615929254	0.3219386590137285	0.13256928225538492	13.200796690335984	0.15169662032953082	0.23672117765297684	0.1736649981244999	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	14.61209738763127	-19466.63506513067	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1.3224754071834801	0.5947791173892306	0.5452669238505937	0.1863335275851491	2.4896459237383075	2.098541496067748	1.2323631494424176	2.9132183266745186	0.5125860705148746	2.163109904336382	1.5235515885112736	0.767895374840639	0.19318519789241503	0.6267156643865817	0.36139411212795297	2.972551821322057	1.3224754071834801	0.5947791173892306	0.5452669238505937	0.0	0.0	2.098541496067748	1.2323631494424176	2.9132183266745186	0.5125860705148746	2.163109904336382	1.5235515885112736	0.0	0.19318519789241503	0.6267156643865817	0.36139411212795297	-16717.05633072498	0.09721461879411004
22000	-298938.1561832157	-263239.15571810474	-35699.000465110934	-255598.46121642686	109.21322970310909	1542.6879011353517	0.8146928615929254	0.3219386590137285	0.13256928225538492	13.200796690335984	0.15169662032953082	0.23672117765297684	0.1736649981244999	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-18941.75117344186	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1.0680967180462246	0.40770751412510114	0.551924468505382	0.22742034419081322	1.532658211663084	1.5923469961979086	1.220566852722208	2.4823845151024964	0.6420740841603892	1.71644815320374	0.973347294679952	0.6384803349242126	0.1545764880579991	0.37934777190635627	0.26736718865106984	3.2754715239734318	1.0680967180462246	0.40770751412510114	0.551924468505382	0.0	0.0	1.5923469961979086	1.220566852722208	2.4823845151024964	0.6420740841603892	1.71644815320374	0.973347294679952	0.0	0.1545764880579991	0.37934777190635627	0.26736718865106984	-16711.77486478618	0.09721461879411004
23000	-298130.7715630668	-262369.4333518176	-35761.33821124921	-254737.7487242967	109.21322970310909	1554.7743614307815	0.8146928615929254	0.3219386590137285	0.13256928225538492	13.200796690335984	0.15169662032953082	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19007.373907007062	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0.9021435789320071	0.49402448650024205	0.4034568521049671	0.16892818350195637	2.184213497119957	1.1299326091229884	1.2914886463095892	2.4128774148959637	1.0191265081671177	1.4939926893820878	1.3330590483736142	0.916743937828046	0.07912085170644384	0.3037761993934285	0.14755685183561854	3.39685850508258	0.9021435789320071	0.49402448650024205	0.4034568521049671	0.0	0.0	1.1299326091229884	1.2914886463095892	2.4128774148959637	1.0191265081671177	1.4939926893820878	1.3330590483736142	0.0	0.0	0.3037761993934285	0.0	-16712.94984541637	0.09721461879411004
24000	-297583.36058640736	-261804.86081139868	-35778.49977500866	-254174.37233778482	109.21322970310909	1556.1455509649213	0.8146928615929254	0.3219386590137285	0.13256928225538492	13.200796690335984	0.15169662032953082	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19023.820415998656	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0.8282706455449538	0.41781464632891274	0.3263645654528971	0.24093239599656913	2.166097764821309	1.0427388408300278	0.9737405221656756	2.312564580825309	0.8685738336279237	1.1445056524095978	0.8833999021308461	0.9531905268937841	0.13671373736996445	0.1971199990152965	0.26289223296401787	3.2276715408939562	0.8282706455449538	0.41781464632891274	0.3263645654528971	0.0	0.0	1.0427388408300278	0.9737405221656756	2.312564580825309	0.8685738336279237	1.1445056524095978	0.8833999021308461	0.0	0.13671373736996445	0.1971199990152965	0.0	-16713.08314508423	0.09721461879411004
25000	-296822.28294220765	-261009.9685106211	-35812.31443158653	-253378.76567319577	109.21322970310909	1561.62896117738	0.8146928615929254	0.3219386590137285	0.13256928225538492	13.200796690335984	0.15169662032953082	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19059.50955023697	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0.7635241868570186	0.2424078606831324	0.33095753667588984	0.25536316214150734	2.212044539235243	1.2729503984935566	0.8655270923187774	2.0586355162432834	0.7564220880450263	1.2043303911587515	0.8355679803996088	1.1361237322208633	0.10944968132485439	0.2723080257634912	0.17093670859960358	3.2904616371092645	0.7635241868570186	0.2424078606831324	0.33095753667588984	0.0	0.0	1.2729503984935566	0.8655270923187774	2.0586355162432834	0.7564220880450263	1.2043303911587515	0.8355679803996088	0.0	0.0	0.2723080257634912	0.0	-16713.616212717738	0.09721461879411004
26000	-296189.2164569432	-260324.03020550573	-35865.18625143747	-252695.2713408828	109.21028257882111	1568.4794422019936	0.8146928615929254	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19111.050108693034	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0.6454483828574376	0.3719981007859979	0.375460242558563	0.2907213404110659	0.9364561912918173	1.5052042520603868	0.9569931694153389	1.9039319078782666	0.8082696738859793	1.2648349899272517	0.8196153515858432	0.8386174675800799	0.14179767570170948	0.26868156796868076	0.19827412339565384	3.3149217742796706	0.6454483828574376	0.3719981007859979	0.375460242558563	0.0	0.0	1.5052042520603868	0.9569931694153389	1.9039319078782666	0.8082696738859793	1.2648349899272517	0.8196153515858432	0.0	0.14179767570170948	0.26868156796868076	0.0	-16714.282179619135	0.09721461879411004
27000	-295342.7559707466	-259484.82385419763	-35857.93211654902	-251864.539259275	109.19439232199325	1562.8478978825933	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19106.992719936603	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0.8033983162065513	0.3476056290083952	0.32456254959993963	0.13635212775346947	0.49912411511766996	1.2436581833450504	0.8564460011918869	1.935866766556422	0.8113395789918999	1.3313046796558754	0.988667546867398	0.9117659050750216	0.09304908906092196	0.18699610645015058	0.2882990372634742	3.57985335908155	0.8033983162065513	0.3476056290083952	0.32456254959993963	0.0	0.0	1.2436581833450504	0.8564460011918869	1.935866766556422	0.8113395789918999	1.3313046796558754	0.988667546867398	0.0	0.0	0.18699610645015058	0.0	-16713.73471118495	0.09721461879411004
28000	-294626.2050630112	-258656.47451918776	-35969.730543823454	-251044.38544235373	109.20615866671808	1587.494109975067	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19211.68870235356	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0.6564728534672414	0.2862917112092528	0.42967073630069513	0.12686502108754774	0.5642201611783889	1.0815293577427123	1.04996708162999	1.848924005964985	0.8617723774125576	1.3049052654590854	0.8321573279939416	1.424518155189032	0.1518737145988969	0.20893305436841864	0.28071198651582147	3.1917538916732227	0.6564728534672414	0.2862917112092528	0.42967073630069513	0.12686502108754774	0.0	1.0815293577427123	1.04996708162999	1.848924005964985	0.8617723774125576	1.3049052654590854	0.8321573279939416	0.0	0.1518737145988969	0.20893305436841864	0.0	-16716.130683298208	0.09721461879411004
29000	-294138.9905330443	-258107.3016315949	-36031.688901449466	-250497.94259527262	109.20452691056836	1595.6148730444972	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	16.845525491376723	-19273.270823333853	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0.5660146316437289	0.44094856396611487	0.3311059847633964	0.07733053191581049	0.4275871564502107	1.250673895906868	1.0183124874505742	1.7366440232435751	1.0069797849879731	1.2487013426587865	1.051340189335969	3.2309325857019853	0.17676843864144126	0.18271416889438968	0.22221188373376372	3.321587869910586	0.5660146316437289	0.44094856396611487	0.3311059847633964	0.07733053191581049	0.0	1.250673895906868	1.0183124874505742	1.7366440232435751	1.0069797849879731	1.2487013426587865	1.051340189335969	0.0	0.0	0.18271416889438968	0.0	-16716.920140184335	0.09721461879411004
30000	-293602.15493917855	-257527.5709267199	-36074.58401245867	-249921.8964315136	109.20452691056836	1601.3021122807102	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	18.401261066410925	-19318.46625520324	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0.8047270880992351	0.3623938654960843	0.3672648765692503	0.045260149888088554	0.4245477326018507	1.4277303316640446	0.8769530160059175	2.107857687986611	0.8743334364383121	1.5309749872640095	1.018961554296644	2.0002019863307727	0.11060346073717409	0.11177223216380716	0.10295103179477876	3.384067196655372	0.8047270880992351	0.3623938654960843	0.3672648765692503	0.0	0.0	1.4277303316640446	0.8769530160059175	2.107857687986611	0.8743334364383121	1.5309749872640095	1.018961554296644	0.0	0.0	0.11177223216380716	0.0	-16717.47302297868	0.09721461879411004
31000	-293040.80715615983	-256885.48924178776	-36155.31791437208	-249287.03404134075	109.20452691056836	1615.5891903242416	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34618608522629846	0.15844543367080102	0.32906191288765213	18.401261066410925	-19394.001625986275	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	0.670783986350895	0.4392007681372128	0.3477983740697528	0.05072109462139355	0.5844144041539673	1.1564330885705352	0.9954106828383013	1.7949111354332363	0.8540687955361917	1.5910592698301063	0.9063653212028958	1.7257536747938376	0.07115772068233024	0.16665204073594703	0.16099929435788532	3.3481415955347544	0.670783986350895	0.4392007681372128	0.3477983740697528	0.05072109462139355	0.0	1.1564330885705352	0.9954106828383013	1.7949111354332363	0.8540687955361917	1.5910592698301063	0.9063653212028958	0.0	0.07115772068233024	0.16665204073594703	0.0	-16718.861935824367	0.09721461879411004
32000	-292291.9281125305	-256070.1963557473	-36221.731756783236	-248471.05106922303	109.20409183317585	1630.8590171789058	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34986189977259086	0.1547696191245086	0.32906191288765213	18.401261066410925	-19460.73375149371	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0.5105984397607567	0.5460538539701646	0.33535363470740603	0.10188694837343003	0.6158968599052771	1.108955862616848	1.0941674718618717	1.8351659788198522	1.1360638474988127	1.4073443195494693	1.0847138969168466	1.826281831628717	0.11774531502432091	0.19124388150664842	0.13134626032604857	3.1664558586081895	0.5105984397607567	0.5460538539701646	0.33535363470740603	0.10188694837343003	0.0	1.108955862616848	1.0941674718618717	1.8351659788198522	1.1360638474988127	1.4073443195494693	1.0847138969168466	0.0	0.0	0.19124388150664842	0.0	-16720.346386221085	0.09721461879411004
33000	-291618.1334497537	-255333.6974556983	-36284.43599405537	-247746.7152299474	109.20409183317585	1640.5770316665937	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34986189977259086	0.1547696191245086	0.32906191288765213	18.401261066410925	-19521.551997136277	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0.7395239021325268	0.4486211474385473	0.36576281685418166	0.0972838779063274	0.6376266361321544	1.1823180850314423	1.1500110664797754	2.200083777712757	0.898470128656146	1.449420761035626	1.166129569308864	2.2323632209841318	0.07573567968722253	0.18697750765595236	0.10013448862696597	3.340453996790636	0.7395239021325268	0.4486211474385473	0.36576281685418166	0.0972838779063274	0.0	1.1823180850314423	1.1500110664797754	2.200083777712757	0.898470128656146	1.449420761035626	1.166129569308864	0.0	0.0	0.18697750765595236	0.0	-16721.291119294947	0.09721461879411004
34000	-291011.92247428116	-254719.83828117236	-36292.084193108785	-247131.68629975527	109.19560473259813	1641.4923728024885	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34986189977259086	0.1547696191245086	0.32906191288765213	18.401261066410925	-19531.82798191267	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0.7089940996287136	0.35150573183511197	0.3581191777840968	0.1579898683730474	0.3801093081246184	1.2816911222026328	1.0392102829449108	2.082621134607643	0.9167443222966543	1.3352559432946978	1.0175423604570022	2.3926134817429343	0.1155826383749961	0.1945963059341276	0.10567413046242737	3.1273348697944567	0.7089940996287136	0.35150573183511197	0.3581191777840968	0.0	0.0	1.2816911222026328	1.0392102829449108	2.082621134607643	0.9167443222966543	1.3352559432946978	1.0175423604570022	0.0	0.0	0.1945963059341276	0.0	-16721.380103834534	0.09721461879411004
35000	-290369.4676767128	-254046.19790534288	-36323.2697713699	-246460.11614422384	109.19560473259813	1649.9294250968048	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34986189977259086	0.1547696191245086	0.32906191288765213	18.401261066410925	-19560.258216692964	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	1.020051495296085	0.40940292401152606	0.4100875698565479	0.11090371948316029	0.2752540468254329	1.6327180615315187	1.4752934129249855	2.7931218747713977	1.0428041731934135	1.464013105843656	1.1069447585388728	2.2275148656831614	0.09215825689311469	0.15591923623146445	0.14184473444594387	3.1756252001482723	1.020051495296085	0.40940292401152606	0.4100875698565479	0.0	0.0	1.6327180615315187	1.4752934129249855	2.7931218747713977	1.0428041731934135	1.464013105843656	1.1069447585388728	0.0	0.0	0.15591923623146445	0.0	-16722.200308657066	0.09721461879411004
36000	-289839.0360602829	-253482.855356402	-36356.18070388092	-245896.62702499703	109.57146357223843	1655.6754653329408	0.7876510531031745	0.3219386590137285	0.13256928225538492	13.200796690335984	0.10652233010607919	0.23672117765297684	0.10876671262882232	0.16630656821524836	0.34986189977259086	0.1547696191245086	0.32906191288765213	17.939779638440672	-19593.712492341918	1	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0.7146907964454609	0.4332868829432687	0.38151911547184353	0.3057925289902208	0.2862054453145376	1.3583489443080934	1.1723450530037984	2.248712783719306	1.0013946334563872	1.5580741098883217	1.1823084237059522	1.9965310859562921	0.08340642855427714	0.1703623855080407	0.2873212218840777	3.5129527520588324	0.7146907964454609	0.4332868829432687	0.38151911547184353	0.0	0.0	1.3583489443080934	1.1723450530037984	2.248712783719306	1.0013946334563872	1.5580741098883217	1.1823084237059522	0.0	0.0	0.1703623855080407	0.0	-16722.75890776819	0.09721461879411004
